,Unnamed: 0,batsman,bowler,batsman_runs,total_runs,dismissals,balls,strike_rate,economy,bowler_strike_rate,bowler_average,metric
331,1581,PA Patel,SP Narine,17.0,17.0,0.1,18.0,94.44444444444444,5.666666666666667,180.0,170.0,0.9007318775697144
332,1586,JC Buttler,SP Narine,13.0,13.0,1.0,12.0,108.33333333333333,6.5,12.0,13.0,0.07900883424357175
333,1587,PA Patel,Kuldeep Yadav,8.0,9.0,1.0,6.0,133.33333333333334,9.0,6.0,9.0,0.06732113687026231
334,1590,JC Buttler,Kuldeep Yadav,9.0,9.0,0.1,8.0,112.5,6.75,80.0,90.0,0.568022092342839
335,1603,N Rana,Kuldeep Yadav,17.0,17.0,0.1,8.0,212.5,12.75,80.0,170.0,2.0266467245318576
336,1606,JC Buttler,AS Rajpoot,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
337,1609,RG Sharma,AS Rajpoot,7.0,9.0,1.0,10.0,70.0,5.4,10.0,9.0,0.035343596856887705
338,1611,N Rana,AS Rajpoot,11.0,12.0,1.0,8.0,137.5,9.0,8.0,12.0,0.09256656319661072
339,1612,RG Sharma,SP Narine,87.0,90.0,5.0,84.0,103.57142857142857,6.428571428571429,16.8,18.0,0.10458819478058612
340,1615,N Rana,SP Narine,3.0,3.0,0.1,4.0,75.0,4.5,40.0,30.0,0.12622713163174193
341,1617,KH Pandya,SP Narine,15.0,15.0,1.0,16.0,93.75,5.625,16.0,15.0,0.07889195726983866
342,1621,KH Pandya,AS Rajpoot,14.0,14.0,1.0,7.0,200.0,12.0,7.0,14.0,0.1570826526972789
343,1626,KH Pandya,Kuldeep Yadav,3.0,3.0,0.1,1.0,300.0,18.0,10.0,30.0,0.5049085265269679
344,1631,KA Pollard,AS Rajpoot,14.0,16.0,0.1,10.0,140.0,9.6,100.0,160.0,1.2566612215782316
345,1637,KA Pollard,Kuldeep Yadav,3.0,3.0,0.1,7.0,42.857142857142854,2.5714285714285716,70.0,30.0,0.07212978950385251
346,1642,N Rana,CR Woakes,8.0,8.0,0.1,6.0,133.33333333333334,8.0,60.0,80.0,0.5984101055134434
347,1643,KA Pollard,CR Woakes,5.0,5.0,1.0,4.0,125.0,7.5,4.0,5.0,0.03506309211992831
348,1649,KA Pollard,SP Narine,32.0,33.0,0.1,30.0,106.66666666666667,6.6,300.0,330.0,1.9747533481943638
349,1656,HH Pandya,CR Woakes,5.0,5.0,0.1,2.0,250.0,15.0,20.0,50.0,0.7012618423985666
350,1660,N Rana,TA Boult,11.0,12.0,0.1,4.0,275.0,18.0,40.0,120.0,1.8513312639322161
351,1661,HH Pandya,TA Boult,18.0,21.0,0.1,9.0,200.0,14.0,90.0,210.0,2.356239790459184
352,1670,Harbhajan Singh,AS Rajpoot,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
353,1671,HH Pandya,AS Rajpoot,7.0,7.0,0.1,2.0,350.0,21.0,20.0,70.0,1.3744732111011908
354,1678,SR Watson,AR Patel,25.0,27.0,5.0,29.0,86.20689655172414,5.586206896551724,5.8,5.4,0.02611595826863622
355,1679,Vishnu Vinod,AR Patel,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
356,1684,Vishnu Vinod,Sandeep Sharma,1.0,1.0,1.0,7.0,14.285714285714286,0.8571428571428571,7.0,1.0,0.0008014421055982934
357,1688,AB de Villiers,Sandeep Sharma,69.0,71.0,2.0,33.0,209.0909090909091,12.909090909090908,16.5,35.5,0.4164220322315852
358,1690,Vishnu Vinod,MM Sharma,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
359,1693,AB de Villiers,MM Sharma,40.0,40.0,1.0,16.0,250.0,15.0,16.0,40.0,0.5610094739188533
360,1700,KM Jadhav,Sandeep Sharma,1.0,1.0,1.0,5.0,20.0,1.2,5.0,1.0,0.0011220189478376996
361,1702,AB de Villiers,VR Aaron,15.0,15.0,0.1,10.0,150.0,9.0,100.0,150.0,1.26227131631742
362,1705,KM Jadhav,VR Aaron,6.0,7.0,1.0,9.0,66.66666666666667,4.666666666666667,9.0,7.0,0.026180442116213176
363,1709,Mandeep Singh,Sandeep Sharma,10.0,10.0,0.1,17.0,58.8235294117647,3.5294117647058822,170.0,100.0,0.33000557289344307
364,1715,Mandeep Singh,VR Aaron,19.0,19.0,2.0,20.0,95.0,5.7,10.0,9.5,0.050631105021176515
365,1720,Mandeep Singh,MM Sharma,25.0,25.0,2.0,29.0,86.20689655172414,5.172413793103448,14.5,12.5,0.0604536071033247
366,1726,Mandeep Singh,T Natarajan,26.0,26.0,0.1,9.0,288.8888888888889,17.333333333333332,90.0,260.0,4.213804492990498
367,1729,AB de Villiers,T Natarajan,1.0,2.0,0.1,2.0,50.0,6.0,20.0,20.0,0.056100947391885314
368,1733,AB de Villiers,MP Stoinis,26.0,27.0,0.1,15.0,173.33333333333334,10.8,150.0,270.0,2.6255243379402335
369,1734,Mandeep Singh,MP Stoinis,5.0,5.0,0.1,5.0,100.0,6.0,50.0,50.0,0.2805047369594266
370,1739,Mandeep Singh,AR Patel,16.0,17.0,1.0,20.0,80.0,5.1,20.0,17.0,0.07629728845296402
371,1741,AB de Villiers,AR Patel,40.0,41.0,1.0,34.0,117.6470588235294,7.235294117647059,34.0,41.0,0.2706045697726233
372,1760,STR Binny,VR Aaron,2.0,3.0,0.1,7.0,28.571428571428573,2.5714285714285716,70.0,30.0,0.0480865263359016
373,1763,STR Binny,AR Patel,3.0,3.0,0.1,7.0,42.857142857142854,2.5714285714285716,70.0,30.0,0.07212978950385251
374,1775,STR Binny,MP Stoinis,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
375,1782,STR Binny,MM Sharma,22.0,22.0,1.0,12.0,183.33333333333334,11.0,12.0,22.0,0.22627382114727074
376,1788,STR Binny,Sandeep Sharma,7.0,8.0,0.1,6.0,116.66666666666667,8.0,60.0,80.0,0.523608842324263
377,1801,M Vohra,B Stanlake,12.0,13.0,0.1,11.0,109.0909090909091,7.090909090909091,110.0,130.0,0.7956134357394646
378,1803,HM Amla,B Stanlake,14.0,14.0,0.1,10.0,140.0,8.4,100.0,140.0,1.0995785688809525
379,1807,HM Amla,Iqbal Abdulla,9.0,10.0,0.1,7.0,128.57142857142858,8.571428571428571,70.0,100.0,0.7212978950385256
380,1810,M Vohra,Iqbal Abdulla,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
381,1820,M Vohra,SR Watson,34.0,35.0,0.1,23.0,147.82608695652175,9.130434782608695,230.0,350.0,2.9026142346236323
382,1823,HM Amla,SR Watson,9.0,9.0,1.0,7.0,128.57142857142858,7.714285714285714,7.0,9.0,0.06491681055346721
383,1832,M Vohra,TS Mills,5.0,5.0,1.0,4.0,125.0,7.5,4.0,5.0,0.03506309211992831
384,1833,HM Amla,TS Mills,7.0,8.0,0.1,3.0,233.33333333333334,16.0,30.0,80.0,1.047217684648526
385,1838,HM Amla,YS Chahal,31.0,31.0,0.1,22.0,140.9090909090909,8.454545454545455,220.0,310.0,2.4505913838000817
386,1842,AR Patel,YS Chahal,39.0,42.0,1.0,25.0,156.0,10.08,25.0,42.0,0.3675734073116326
387,1845,AR Patel,Iqbal Abdulla,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
388,1852,GJ Maxwell,YS Chahal,20.0,28.0,2.0,22.0,90.9090909090909,7.636363636363637,11.0,14.0,0.07140120577149045
389,1857,GJ Maxwell,TS Mills,10.0,11.0,0.1,5.0,200.0,13.2,50.0,110.0,1.2342208426214771
390,1869,GJ Maxwell,SR Watson,5.0,6.0,1.0,5.0,100.0,7.2,5.0,6.0,0.0336605684351311
391,1875,HM Amla,P Negi,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
392,1876,GJ Maxwell,P Negi,36.0,39.0,0.1,19.0,189.47368421052633,12.31578947368421,190.0,390.0,4.145564744116158
393,1881,GJ Maxwell,B Stanlake,14.0,14.0,0.1,4.0,350.0,21.0,40.0,140.0,2.7489464222023816
394,1890,AP Tare,AB Dinda,0.0,6.0,1.0,8.0,0.0,4.5,8.0,6.0,0.0
395,1895,SW Billings,AB Dinda,5.0,6.0,0.1,5.0,100.0,7.2,50.0,60.0,0.33660568435131194
396,1897,AP Tare,DL Chahar,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
397,1898,SV Samson,DL Chahar,18.0,20.0,0.1,11.0,163.63636363636363,10.909090909090908,110.0,200.0,1.836031005552611
398,1899,SW Billings,DL Chahar,15.0,16.0,0.1,8.0,187.5,12.0,80.0,160.0,1.68302842175656
399,1903,SV Samson,AB Dinda,32.0,32.0,0.1,15.0,213.33333333333334,12.8,150.0,320.0,3.8298246752860385
400,1917,SV Samson,BA Stokes,15.0,15.0,0.1,11.0,136.36363636363637,8.181818181818182,110.0,150.0,1.1475193784703817
401,1921,SW Billings,BA Stokes,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
402,1930,SV Samson,Imran Tahir,21.0,22.0,1.0,20.0,105.0,6.6,20.0,22.0,0.12959318847525514
403,1931,SW Billings,Imran Tahir,2.0,2.0,1.0,4.0,50.0,3.0,4.0,2.0,0.005610094739188498
404,1936,SW Billings,A Zampa,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
405,1937,SV Samson,A Zampa,23.0,23.0,2.0,16.0,143.75,8.625,8.0,11.5,0.0927418786572104
406,1943,RR Pant,Imran Tahir,6.0,6.0,0.1,6.0,100.0,6.0,60.0,60.0,0.3366056843513119
407,1948,RR Pant,R Bhatia,17.0,17.0,0.1,7.0,242.85714285714286,14.571428571428571,70.0,170.0,2.316167685179266
408,1949,SV Samson,R Bhatia,11.0,11.0,1.0,16.0,68.75,4.125,16.0,11.0,0.04242634146511326
409,1954,RR Pant,A Zampa,22.0,22.0,2.0,16.0,137.5,8.25,8.0,11.0,0.08485268293022652
410,1972,RR Pant,BA Stokes,3.0,3.0,0.1,5.0,60.0,3.6,50.0,30.0,0.10098170530539352
411,1988,CJ Anderson,BA Stokes,1.0,1.0,0.1,3.0,33.333333333333336,2.0,30.0,10.0,0.01870031579729503
412,1992,CJ Anderson,Imran Tahir,1.0,2.0,0.1,2.0,50.0,6.0,20.0,20.0,0.056100947391885314
413,2005,CH Morris,A Zampa,20.0,20.0,0.1,10.0,200.0,12.0,100.0,200.0,2.2440378956754135
414,2010,CH Morris,BA Stokes,22.0,22.0,0.1,5.0,440.0,26.4,50.0,220.0,5.4305717075345
415,2015,AM Rahane,S Nadeem,55.0,58.0,2.0,51.0,107.84313725490196,6.823529411764706,25.5,29.0,0.1754529629216805
416,2016,MA Agarwal,S Nadeem,7.0,7.0,1.0,7.0,100.0,6.0,7.0,7.0,0.03927066317431971
417,2022,AM Rahane,PJ Cummins,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
418,2023,MA Agarwal,PJ Cummins,4.0,5.0,0.1,5.0,80.0,6.0,50.0,50.0,0.22440378956754126
419,2029,MA Agarwal,Z Khan,4.0,4.0,1.0,6.0,66.66666666666667,4.0,6.0,4.0,0.014960252637836069
420,2030,AM Rahane,Z Khan,34.0,37.0,2.0,35.0,97.14285714285714,6.3428571428571425,17.5,18.5,0.10082141688427393
421,2035,F du Plessis,CH Morris,4.0,5.0,0.1,6.0,66.66666666666667,5.0,60.0,50.0,0.18700315797295103
422,2036,MA Agarwal,CH Morris,13.0,13.0,0.1,13.0,100.0,6.0,130.0,130.0,0.7293123160945093
423,2041,F du Plessis,Z Khan,22.0,22.0,0.1,14.0,157.14285714285714,9.428571428571429,140.0,220.0,1.9394898955480357
424,2047,RA Tripathi,CH Morris,10.0,11.0,1.0,6.0,166.66666666666666,11.0,6.0,11.0,0.10285173688512306
425,2054,F du Plessis,S Nadeem,7.0,7.0,1.0,7.0,100.0,6.0,7.0,7.0,0.03927066317431971
426,2056,BA Stokes,S Nadeem,5.0,5.0,0.1,6.0,83.33333333333333,5.0,60.0,50.0,0.23375394746618877
427,2058,MS Dhoni,S Nadeem,22.0,22.0,0.1,23.0,95.65217391304348,5.739130434782608,230.0,220.0,1.1805590668553259
428,2060,BA Stokes,PJ Cummins,8.0,8.0,1.0,11.0,72.72727272727273,4.363636363636363,11.0,8.0,0.03264055120982412
429,2061,MS Dhoni,PJ Cummins,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
430,2065,R Bhatia,PJ Cummins,2.0,3.0,0.1,3.0,66.66666666666667,6.0,30.0,30.0,0.11220189478377063
431,2066,R Bhatia,S Nadeem,10.0,10.0,0.1,13.0,76.92307692307692,4.615384615384615,130.0,100.0,0.43154574916834865
432,2072,R Bhatia,CJ Anderson,9.0,9.0,0.1,5.0,180.0,10.8,50.0,90.0,0.9088353477485424
433,2076,MS Dhoni,CJ Anderson,10.0,10.0,0.1,7.0,142.85714285714286,8.571428571428571,70.0,100.0,0.8014421055983617
434,2084,R Bhatia,A Mishra,3.0,3.0,1.0,5.0,60.0,3.6,5.0,3.0,0.010098170530539297
435,2085,MS Dhoni,A Mishra,24.0,24.0,1.0,22.0,109.0909090909091,6.545454545454546,22.0,24.0,0.14688248044420887
436,2091,DL Chahar,PJ Cummins,13.0,13.0,0.1,4.0,325.0,19.5,40.0,130.0,2.3702650273071555
437,2097,A Zampa,A Mishra,5.0,5.0,1.0,6.0,83.33333333333333,5.0,6.0,5.0,0.02337539474661887
438,2099,DL Chahar,A Mishra,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
439,2102,DL Chahar,Z Khan,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
440,2103,AB Dinda,Z Khan,5.0,6.0,0.1,5.0,100.0,7.2,50.0,60.0,0.33660568435131194
441,2108,A Zampa,Z Khan,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0
442,2109,AB Dinda,A Mishra,2.0,2.0,1.0,3.0,66.66666666666667,4.0,3.0,2.0,0.0074801263189179235
443,2113,Imran Tahir,A Mishra,0.0,0.0,0.1,2.0,0.0,0.0,20.0,0.0,0.0
444,2115,AB Dinda,PJ Cummins,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
445,2116,S Dhawan,Harbhajan Singh,103.0,106.0,1.0,89.0,115.73033707865169,7.146067415730337,89.0,106.0,0.688213644522027
446,2121,DA Warner,Harbhajan Singh,97.0,100.0,3.0,88.0,110.22727272727273,6.818181818181818,29.333333333333332,33.333333333333336,0.2061284809474574
447,2122,DA Warner,SL Malinga,74.0,78.0,2.0,56.0,132.14285714285714,8.357142857142858,28.0,39.0,0.289120239594609
448,2123,S Dhawan,SL Malinga,75.0,77.0,4.0,64.0,117.1875,7.21875,16.0,19.25,0.1265558481203663
449,2134,S Dhawan,JJ Bumrah,42.0,42.0,0.1,29.0,144.82758620689654,8.689655172413794,290.0,420.0,3.4124852137684734
450,2136,DA Warner,JJ Bumrah,37.0,38.0,0.1,29.0,127.58620689655173,7.862068965517241,290.0,380.0,2.7199286907927855
451,2152,DA Warner,MJ McClenaghan,52.0,52.0,2.0,33.0,157.57575757575756,9.454545454545455,16.5,26.0,0.22984388143584533
452,2153,S Dhawan,MJ McClenaghan,53.0,55.0,2.0,44.0,120.45454545454545,7.5,22.0,27.5,0.1858343882356201
453,2158,DA Warner,HH Pandya,20.0,22.0,0.1,13.0,153.84615384615384,10.153846153846153,130.0,220.0,1.8988012963407344
454,2159,S Dhawan,HH Pandya,20.0,21.0,0.1,16.0,125.0,7.875,160.0,210.0,1.47264986903699
455,2180,DJ Hooda,Harbhajan Singh,1.0,1.0,1.0,3.0,33.333333333333336,2.0,3.0,1.0,0.0018700315797294254
456,2184,DJ Hooda,MJ McClenaghan,6.0,6.0,0.1,4.0,150.0,9.0,40.0,60.0,0.5049085265269679
457,2189,S Dhawan,KH Pandya,10.0,11.0,0.1,8.0,125.0,8.25,80.0,110.0,0.7713880266384233
458,2190,DJ Hooda,KH Pandya,3.0,4.0,0.1,4.0,75.0,6.0,40.0,40.0,0.16830284217565594
459,2200,Yuvraj Singh,Harbhajan Singh,45.0,46.0,1.0,59.0,76.27118644067797,4.677966101694915,59.0,46.0,0.19682874762915697
460,2206,Yuvraj Singh,MJ McClenaghan,38.0,40.0,1.0,22.0,172.72727272727272,10.909090909090908,22.0,40.0,0.3876065456166623
461,2208,BCJ Cutting,MJ McClenaghan,4.0,4.0,0.1,1.0,400.0,24.0,10.0,40.0,0.8976151582701652
462,2209,Yuvraj Singh,HH Pandya,10.0,11.0,1.0,12.0,83.33333333333333,5.5,12.0,11.0,0.051425868442561584
463,2213,NV Ojha,HH Pandya,1.0,2.0,0.1,2.0,50.0,6.0,20.0,20.0,0.056100947391885314
